party,debate_with,version,question_index,repetition,time,answer
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,2,T12,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,3,T12,2.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,0.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,1.0,1,T12,2.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,1.0,2,T12,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,1.0,3,T12,4.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,1.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,1.0,2,T12,6.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,1.0,3,T12,4.0
Bündnis 90/Die Grünen,Bündnis 90/Die Grünen,2.0,1.0,4,T12,5.0
SPD,AfD,0.0,1.0,0,T12,3.0
AfD,SPD,0.0,1.0,0,T12,3.0
SPD,AfD,0.0,1.0,1,T12,4.0
AfD,SPD,0.0,1.0,1,T12,4.0
SPD,AfD,0.0,1.0,2,T12,5.0
AfD,SPD,0.0,1.0,2,T12,4.0
SPD,AfD,0.0,1.0,3,T12,5.0
AfD,SPD,0.0,1.0,3,T12,5.0
SPD,AfD,0.0,1.0,4,T12,5.0
AfD,SPD,0.0,1.0,4,T12,4.0
SPD,AfD,1.0,1.0,0,T12,4.0
AfD,SPD,1.0,1.0,0,T12,5.0
SPD,AfD,1.0,1.0,1,T12,4.0
AfD,SPD,1.0,1.0,1,T12,4.0
SPD,AfD,1.0,1.0,2,T12,5.0
AfD,SPD,1.0,1.0,2,T12,6.0
SPD,AfD,1.0,1.0,3,T12,6.0
AfD,SPD,1.0,1.0,3,T12,5.0
SPD,AfD,1.0,1.0,4,T12,5.0
AfD,SPD,1.0,1.0,4,T12,4.0
SPD,AfD,2.0,1.0,0,T12,3.0
AfD,SPD,2.0,1.0,0,T12,6.0
SPD,AfD,2.0,1.0,1,T12,3.0
AfD,SPD,2.0,1.0,1,T12,4.0
SPD,AfD,2.0,1.0,2,T12,5.0
AfD,SPD,2.0,1.0,2,T12,5.0
SPD,AfD,2.0,1.0,3,T12,4.0
AfD,SPD,2.0,1.0,3,T12,5.0
SPD,AfD,2.0,1.0,4,T12,4.0
AfD,SPD,2.0,1.0,4,T12,5.0
FDP,Default,0.0,1.0,0,T12,4.0
Default,FDP,0.0,1.0,0,T12,4.0
FDP,Default,0.0,1.0,1,T12,2.0
Default,FDP,0.0,1.0,1,T12,4.0
FDP,Default,0.0,1.0,2,T12,6.0
Default,FDP,0.0,1.0,2,T12,5.0
FDP,Default,0.0,1.0,3,T12,5.0
Default,FDP,0.0,1.0,3,T12,5.0
FDP,Default,0.0,1.0,4,T12,2.0
Default,FDP,0.0,1.0,4,T12,4.0
FDP,Default,1.0,1.0,0,T12,4.0
Default,FDP,1.0,1.0,0,T12,5.0
FDP,Default,1.0,1.0,1,T12,5.0
Default,FDP,1.0,1.0,1,T12,4.0
FDP,Default,1.0,1.0,2,T12,5.0
Default,FDP,1.0,1.0,2,T12,5.0
FDP,Default,1.0,1.0,3,T12,6.0
Default,FDP,1.0,1.0,3,T12,5.0
FDP,Default,1.0,1.0,4,T12,4.0
Default,FDP,1.0,1.0,4,T12,4.0
FDP,Default,2.0,1.0,0,T12,3.0
Default,FDP,2.0,1.0,0,T12,4.0
FDP,Default,2.0,1.0,1,T12,3.0
Default,FDP,2.0,1.0,1,T12,4.0
FDP,Default,2.0,1.0,2,T12,5.0
Default,FDP,2.0,1.0,2,T12,5.0
FDP,Default,2.0,1.0,3,T12,4.0
Default,FDP,2.0,1.0,3,T12,4.0
FDP,Default,2.0,1.0,4,T12,2.0
Default,FDP,2.0,1.0,4,T12,2.0
Die Linke,Bündnis 90/Die Grünen,0.0,1.0,0,T12,2.0
Bündnis 90/Die Grünen,Die Linke,0.0,1.0,0,T12,2.0
Die Linke,Bündnis 90/Die Grünen,0.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,Die Linke,0.0,1.0,1,T12,4.0
Die Linke,Bündnis 90/Die Grünen,0.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,Die Linke,0.0,1.0,2,T12,4.0
Die Linke,Bündnis 90/Die Grünen,0.0,1.0,3,T12,2.0
Bündnis 90/Die Grünen,Die Linke,0.0,1.0,3,T12,4.0
Die Linke,Bündnis 90/Die Grünen,0.0,1.0,4,T12,1.0
Bündnis 90/Die Grünen,Die Linke,0.0,1.0,4,T12,4.0
Bündnis 90/Die Grünen,Die Linke,1.0,1.0,0,T12,2.0
Die Linke,Bündnis 90/Die Grünen,1.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,Die Linke,1.0,1.0,1,T12,3.0
Die Linke,Bündnis 90/Die Grünen,1.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,Die Linke,1.0,1.0,2,T12,2.0
Die Linke,Bündnis 90/Die Grünen,1.0,1.0,3,T12,4.0
Bündnis 90/Die Grünen,Die Linke,1.0,1.0,3,T12,5.0
Die Linke,Bündnis 90/Die Grünen,1.0,1.0,4,T12,1.0
Bündnis 90/Die Grünen,Die Linke,1.0,1.0,4,T12,2.0
Die Linke,Bündnis 90/Die Grünen,2.0,1.0,0,T12,2.0
Bündnis 90/Die Grünen,Die Linke,2.0,1.0,0,T12,4.0
Die Linke,Bündnis 90/Die Grünen,2.0,1.0,1,T12,2.0
Bündnis 90/Die Grünen,Die Linke,2.0,1.0,1,T12,5.0
Die Linke,Bündnis 90/Die Grünen,2.0,1.0,2,T12,2.0
Bündnis 90/Die Grünen,Die Linke,2.0,1.0,2,T12,3.0
Die Linke,Bündnis 90/Die Grünen,2.0,1.0,3,T12,2.0
Bündnis 90/Die Grünen,Die Linke,2.0,1.0,3,T12,4.0
Die Linke,Bündnis 90/Die Grünen,2.0,1.0,4,T12,1.0
Bündnis 90/Die Grünen,Die Linke,2.0,1.0,4,T12,5.0
CDU/CSU,CDU/CSU,0.0,1.0,0,T12,4.0
CDU/CSU,CDU/CSU,0.0,1.0,1,T12,5.0
CDU/CSU,CDU/CSU,0.0,1.0,2,T12,5.0
CDU/CSU,CDU/CSU,0.0,1.0,3,T12,5.0
CDU/CSU,CDU/CSU,0.0,1.0,4,T12,4.0
CDU/CSU,CDU/CSU,1.0,1.0,0,T12,4.0
CDU/CSU,CDU/CSU,1.0,1.0,1,T12,5.0
CDU/CSU,CDU/CSU,1.0,1.0,2,T12,5.0
CDU/CSU,CDU/CSU,1.0,1.0,3,T12,5.0
CDU/CSU,CDU/CSU,1.0,1.0,4,T12,5.0
CDU/CSU,CDU/CSU,2.0,1.0,0,T12,4.0
CDU/CSU,CDU/CSU,2.0,1.0,1,T12,5.0
CDU/CSU,CDU/CSU,2.0,1.0,2,T12,2.0
CDU/CSU,CDU/CSU,2.0,1.0,3,T12,5.0
CDU/CSU,CDU/CSU,2.0,1.0,4,T12,1.0
FDP,AfD,0.0,1.0,0,T12,4.0
AfD,FDP,0.0,1.0,0,T12,4.0
FDP,AfD,0.0,1.0,1,T12,4.0
AfD,FDP,0.0,1.0,1,T12,4.0
FDP,AfD,0.0,1.0,2,T12,5.0
AfD,FDP,0.0,1.0,2,T12,5.0
FDP,AfD,0.0,1.0,3,T12,5.0
AfD,FDP,0.0,1.0,3,T12,5.0
FDP,AfD,0.0,1.0,4,T12,2.0
AfD,FDP,0.0,1.0,4,T12,4.0
FDP,AfD,1.0,1.0,0,T12,4.0
AfD,FDP,1.0,1.0,0,T12,4.0
FDP,AfD,1.0,1.0,1,T12,3.0
AfD,FDP,1.0,1.0,1,T12,5.0
FDP,AfD,1.0,1.0,2,T12,5.0
AfD,FDP,1.0,1.0,2,T12,5.0
FDP,AfD,1.0,1.0,3,T12,6.0
AfD,FDP,1.0,1.0,3,T12,5.0
FDP,AfD,1.0,1.0,4,T12,4.0
AfD,FDP,1.0,1.0,4,T12,5.0
FDP,AfD,2.0,1.0,0,T12,4.0
AfD,FDP,2.0,1.0,0,T12,4.0
FDP,AfD,2.0,1.0,1,T12,2.0
AfD,FDP,2.0,1.0,1,T12,2.0
FDP,AfD,2.0,1.0,2,T12,5.0
AfD,FDP,2.0,1.0,2,T12,5.0
FDP,AfD,2.0,1.0,3,T12,4.0
AfD,FDP,2.0,1.0,3,T12,4.0
FDP,AfD,2.0,1.0,4,T12,2.0
AfD,FDP,2.0,1.0,4,T12,4.0
Default,Default,0.0,1.0,0,T12,5.0
Default,Default,0.0,1.0,1,T12,4.0
Default,Default,0.0,1.0,2,T12,4.0
Default,Default,0.0,1.0,3,T12,5.0
Default,Default,0.0,1.0,4,T12,5.0
Default,Default,1.0,1.0,0,T12,5.0
Default,Default,1.0,1.0,1,T12,5.0
Default,Default,1.0,1.0,2,T12,5.0
Default,Default,1.0,1.0,3,T12,5.0
Default,Default,1.0,1.0,4,T12,4.0
Default,Default,2.0,1.0,0,T12,5.0
Default,Default,2.0,1.0,1,T12,5.0
Default,Default,2.0,1.0,2,T12,6.0
Default,Default,2.0,1.0,3,T12,5.0
Default,Default,2.0,1.0,4,T12,6.0
SPD,Bündnis 90/Die Grünen,0.0,1.0,0,T12,3.0
Bündnis 90/Die Grünen,SPD,0.0,1.0,0,T12,4.0
SPD,Bündnis 90/Die Grünen,0.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,SPD,0.0,1.0,1,T12,4.0
SPD,Bündnis 90/Die Grünen,0.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,SPD,0.0,1.0,2,T12,4.0
SPD,Bündnis 90/Die Grünen,0.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,SPD,0.0,1.0,3,T12,4.0
SPD,Bündnis 90/Die Grünen,0.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,SPD,0.0,1.0,4,T12,5.0
SPD,Bündnis 90/Die Grünen,1.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,SPD,1.0,1.0,0,T12,5.0
SPD,Bündnis 90/Die Grünen,1.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,SPD,1.0,1.0,1,T12,5.0
SPD,Bündnis 90/Die Grünen,1.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,SPD,1.0,1.0,2,T12,5.0
SPD,Bündnis 90/Die Grünen,1.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,SPD,1.0,1.0,3,T12,4.0
SPD,Bündnis 90/Die Grünen,1.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,SPD,1.0,1.0,4,T12,6.0
SPD,Bündnis 90/Die Grünen,2.0,1.0,0,T12,4.0
Bündnis 90/Die Grünen,SPD,2.0,1.0,0,T12,4.0
SPD,Bündnis 90/Die Grünen,2.0,1.0,1,T12,2.0
Bündnis 90/Die Grünen,SPD,2.0,1.0,1,T12,2.0
SPD,Bündnis 90/Die Grünen,2.0,1.0,2,T12,2.0
Bündnis 90/Die Grünen,SPD,2.0,1.0,2,T12,2.0
SPD,Bündnis 90/Die Grünen,2.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,SPD,2.0,1.0,3,T12,5.0
SPD,Bündnis 90/Die Grünen,2.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,SPD,2.0,1.0,4,T12,6.0
Bündnis 90/Die Grünen,FDP,0.0,1.0,0,T12,4.0
FDP,Bündnis 90/Die Grünen,0.0,1.0,0,T12,4.0
Bündnis 90/Die Grünen,FDP,0.0,1.0,1,T12,5.0
FDP,Bündnis 90/Die Grünen,0.0,1.0,1,T12,5.0
Bündnis 90/Die Grünen,FDP,0.0,1.0,2,T12,4.0
FDP,Bündnis 90/Die Grünen,0.0,1.0,2,T12,3.0
Bündnis 90/Die Grünen,FDP,0.0,1.0,3,T12,2.0
FDP,Bündnis 90/Die Grünen,0.0,1.0,3,T12,1.0
Bündnis 90/Die Grünen,FDP,0.0,1.0,4,T12,4.0
FDP,Bündnis 90/Die Grünen,0.0,1.0,4,T12,4.0
Bündnis 90/Die Grünen,FDP,1.0,1.0,0,T12,5.0
FDP,Bündnis 90/Die Grünen,1.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,FDP,1.0,1.0,1,T12,5.0
FDP,Bündnis 90/Die Grünen,1.0,1.0,1,T12,5.0
Bündnis 90/Die Grünen,FDP,1.0,1.0,2,T12,4.0
FDP,Bündnis 90/Die Grünen,1.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,FDP,1.0,1.0,3,T12,5.0
FDP,Bündnis 90/Die Grünen,1.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,FDP,1.0,1.0,4,T12,5.0
FDP,Bündnis 90/Die Grünen,1.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,FDP,2.0,1.0,0,T12,2.0
FDP,Bündnis 90/Die Grünen,2.0,1.0,0,T12,1.0
Bündnis 90/Die Grünen,FDP,2.0,1.0,1,T12,2.0
FDP,Bündnis 90/Die Grünen,2.0,1.0,1,T12,2.0
Bündnis 90/Die Grünen,FDP,2.0,1.0,2,T12,2.0
FDP,Bündnis 90/Die Grünen,2.0,1.0,2,T12,2.0
Bündnis 90/Die Grünen,FDP,2.0,1.0,3,T12,2.0
FDP,Bündnis 90/Die Grünen,2.0,1.0,3,T12,1.0
Bündnis 90/Die Grünen,FDP,2.0,1.0,4,T12,4.0
FDP,Bündnis 90/Die Grünen,2.0,1.0,4,T12,3.0
Bündnis 90/Die Grünen,Default,0.0,1.0,0,T12,4.0
Default,Bündnis 90/Die Grünen,0.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,Default,0.0,1.0,1,T12,5.0
Default,Bündnis 90/Die Grünen,0.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,Default,0.0,1.0,2,T12,5.0
Default,Bündnis 90/Die Grünen,0.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,Default,0.0,1.0,3,T12,5.0
Default,Bündnis 90/Die Grünen,0.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,Default,0.0,1.0,4,T12,4.0
Default,Bündnis 90/Die Grünen,0.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,Default,1.0,1.0,0,T12,5.0
Default,Bündnis 90/Die Grünen,1.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,Default,1.0,1.0,1,T12,5.0
Default,Bündnis 90/Die Grünen,1.0,1.0,1,T12,5.0
Bündnis 90/Die Grünen,Default,1.0,1.0,2,T12,5.0
Default,Bündnis 90/Die Grünen,1.0,1.0,2,T12,5.0
Bündnis 90/Die Grünen,Default,1.0,1.0,3,T12,5.0
Default,Bündnis 90/Die Grünen,1.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,Default,1.0,1.0,4,T12,5.0
Default,Bündnis 90/Die Grünen,1.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,Default,2.0,1.0,0,T12,4.0
Default,Bündnis 90/Die Grünen,2.0,1.0,0,T12,4.0
Bündnis 90/Die Grünen,Default,2.0,1.0,1,T12,5.0
Default,Bündnis 90/Die Grünen,2.0,1.0,1,T12,5.0
Bündnis 90/Die Grünen,Default,2.0,1.0,2,T12,5.0
Default,Bündnis 90/Die Grünen,2.0,1.0,2,T12,5.0
Bündnis 90/Die Grünen,Default,2.0,1.0,3,T12,5.0
Default,Bündnis 90/Die Grünen,2.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,Default,2.0,1.0,4,T12,3.0
Default,Bündnis 90/Die Grünen,2.0,1.0,4,T12,4.0
Die Linke,AfD,0.0,1.0,0,T12,2.0
AfD,Die Linke,0.0,1.0,0,T12,4.0
Die Linke,AfD,0.0,1.0,1,T12,2.0
AfD,Die Linke,0.0,1.0,1,T12,4.0
Die Linke,AfD,0.0,1.0,2,T12,2.0
AfD,Die Linke,0.0,1.0,2,T12,4.0
Die Linke,AfD,0.0,1.0,3,T12,2.0
AfD,Die Linke,0.0,1.0,3,T12,4.0
Die Linke,AfD,0.0,1.0,4,T12,3.0
AfD,Die Linke,0.0,1.0,4,T12,4.0
Die Linke,AfD,1.0,1.0,0,T12,2.0
AfD,Die Linke,1.0,1.0,0,T12,4.0
Die Linke,AfD,1.0,1.0,1,T12,2.0
AfD,Die Linke,1.0,1.0,1,T12,4.0
Die Linke,AfD,1.0,1.0,2,T12,1.0
AfD,Die Linke,1.0,1.0,2,T12,4.0
Die Linke,AfD,1.0,1.0,3,T12,4.0
AfD,Die Linke,1.0,1.0,3,T12,4.0
Die Linke,AfD,1.0,1.0,4,T12,2.0
AfD,Die Linke,1.0,1.0,4,T12,4.0
Die Linke,AfD,2.0,1.0,0,T12,1.0
AfD,Die Linke,2.0,1.0,0,T12,2.0
Die Linke,AfD,2.0,1.0,1,T12,1.0
AfD,Die Linke,2.0,1.0,1,T12,7.0
Die Linke,AfD,2.0,1.0,2,T12,1.0
AfD,Die Linke,2.0,1.0,2,T12,2.0
Die Linke,AfD,2.0,1.0,3,T12,1.0
AfD,Die Linke,2.0,1.0,3,T12,6.0
Die Linke,AfD,2.0,1.0,4,T12,2.0
AfD,Die Linke,2.0,1.0,4,T12,5.0
Die Linke,CDU/CSU,0.0,1.0,0,T12,4.0
CDU/CSU,Die Linke,0.0,1.0,0,T12,2.0
Die Linke,CDU/CSU,0.0,1.0,1,T12,1.0
CDU/CSU,Die Linke,0.0,1.0,1,T12,2.0
Die Linke,CDU/CSU,0.0,1.0,2,T12,2.0
CDU/CSU,Die Linke,0.0,1.0,2,T12,4.0
Die Linke,CDU/CSU,0.0,1.0,3,T12,2.0
CDU/CSU,Die Linke,0.0,1.0,3,T12,4.0
Die Linke,CDU/CSU,0.0,1.0,4,T12,1.0
CDU/CSU,Die Linke,0.0,1.0,4,T12,2.0
Die Linke,CDU/CSU,1.0,1.0,0,T12,5.0
CDU/CSU,Die Linke,1.0,1.0,0,T12,5.0
Die Linke,CDU/CSU,1.0,1.0,1,T12,1.0
CDU/CSU,Die Linke,1.0,1.0,1,T12,2.0
Die Linke,CDU/CSU,1.0,1.0,2,T12,2.0
CDU/CSU,Die Linke,1.0,1.0,2,T12,4.0
Die Linke,CDU/CSU,1.0,1.0,3,T12,4.0
CDU/CSU,Die Linke,1.0,1.0,3,T12,4.0
Die Linke,CDU/CSU,1.0,1.0,4,T12,2.0
CDU/CSU,Die Linke,1.0,1.0,4,T12,2.0
Die Linke,CDU/CSU,2.0,1.0,0,T12,2.0
CDU/CSU,Die Linke,2.0,1.0,0,T12,2.0
Die Linke,CDU/CSU,2.0,1.0,1,T12,1.0
CDU/CSU,Die Linke,2.0,1.0,1,T12,3.0
Die Linke,CDU/CSU,2.0,1.0,2,T12,1.0
CDU/CSU,Die Linke,2.0,1.0,2,T12,6.0
Die Linke,CDU/CSU,2.0,1.0,3,T12,2.0
CDU/CSU,Die Linke,2.0,1.0,3,T12,5.0
Die Linke,CDU/CSU,2.0,1.0,4,T12,1.0
CDU/CSU,Die Linke,2.0,1.0,4,T12,1.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,1.0,0,T12,5.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,1.0,1,T12,5.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,1.0,2,T12,2.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,1.0,3,T12,2.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,1.0,3,T12,4.0
Bündnis 90/Die Grünen,CDU/CSU,0.0,1.0,4,T12,5.0
CDU/CSU,Bündnis 90/Die Grünen,0.0,1.0,4,T12,5.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,1.0,0,T12,4.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,1.0,0,T12,4.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,1.0,1,T12,4.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,1.0,2,T12,4.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,1.0,2,T12,4.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,CDU/CSU,1.0,1.0,4,T12,6.0
CDU/CSU,Bündnis 90/Die Grünen,1.0,1.0,4,T12,7.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,1.0,0,T12,5.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,1.0,0,T12,5.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,1.0,1,T12,1.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,1.0,1,T12,1.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,1.0,2,T12,3.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,1.0,2,T12,3.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,1.0,3,T12,2.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,1.0,3,T12,5.0
Bündnis 90/Die Grünen,CDU/CSU,2.0,1.0,4,T12,7.0
CDU/CSU,Bündnis 90/Die Grünen,2.0,1.0,4,T12,7.0
Die Linke,Default,0.0,1.0,0,T12,3.0
Default,Die Linke,0.0,1.0,0,T12,4.0
Die Linke,Default,0.0,1.0,1,T12,2.0
Default,Die Linke,0.0,1.0,1,T12,4.0
Die Linke,Default,0.0,1.0,2,T12,4.0
Default,Die Linke,0.0,1.0,2,T12,4.0
Die Linke,Default,0.0,1.0,3,T12,1.0
Default,Die Linke,0.0,1.0,3,T12,3.0
Die Linke,Default,0.0,1.0,4,T12,2.0
Default,Die Linke,0.0,1.0,4,T12,4.0
Die Linke,Default,1.0,1.0,0,T12,4.0
Default,Die Linke,1.0,1.0,0,T12,5.0
Die Linke,Default,1.0,1.0,1,T12,2.0
Default,Die Linke,1.0,1.0,1,T12,4.0
Die Linke,Default,1.0,1.0,2,T12,4.0
Default,Die Linke,1.0,1.0,2,T12,5.0
Die Linke,Default,1.0,1.0,3,T12,1.0
Default,Die Linke,1.0,1.0,3,T12,2.0
Die Linke,Default,1.0,1.0,4,T12,2.0
Default,Die Linke,1.0,1.0,4,T12,4.0
Die Linke,Default,2.0,1.0,0,T12,1.0
Default,Die Linke,2.0,1.0,0,T12,1.0
Die Linke,Default,2.0,1.0,1,T12,1.0
Default,Die Linke,2.0,1.0,1,T12,2.0
Die Linke,Default,2.0,1.0,2,T12,1.0
Default,Die Linke,2.0,1.0,2,T12,4.0
Die Linke,Default,2.0,1.0,3,T12,1.0
Default,Die Linke,2.0,1.0,3,T12,1.0
Die Linke,Default,2.0,1.0,4,T12,1.0
Default,Die Linke,2.0,1.0,4,T12,3.0
AfD,Default,0.0,1.0,0,T12,5.0
Default,AfD,0.0,1.0,0,T12,5.0
AfD,Default,0.0,1.0,1,T12,4.0
Default,AfD,0.0,1.0,1,T12,4.0
AfD,Default,0.0,1.0,2,T12,5.0
Default,AfD,0.0,1.0,2,T12,5.0
AfD,Default,0.0,1.0,3,T12,5.0
Default,AfD,0.0,1.0,3,T12,4.0
AfD,Default,0.0,1.0,4,T12,4.0
Default,AfD,0.0,1.0,4,T12,4.0
AfD,Default,1.0,1.0,0,T12,6.0
Default,AfD,1.0,1.0,0,T12,5.0
AfD,Default,1.0,1.0,1,T12,5.0
Default,AfD,1.0,1.0,1,T12,5.0
AfD,Default,1.0,1.0,2,T12,4.0
Default,AfD,1.0,1.0,2,T12,4.0
AfD,Default,1.0,1.0,3,T12,5.0
Default,AfD,1.0,1.0,3,T12,5.0
AfD,Default,1.0,1.0,4,T12,5.0
Default,AfD,1.0,1.0,4,T12,4.0
AfD,Default,2.0,1.0,0,T12,6.0
Default,AfD,2.0,1.0,0,T12,4.0
AfD,Default,2.0,1.0,1,T12,5.0
Default,AfD,2.0,1.0,1,T12,4.0
AfD,Default,2.0,1.0,2,T12,6.0
Default,AfD,2.0,1.0,2,T12,6.0
AfD,Default,2.0,1.0,3,T12,6.0
Default,AfD,2.0,1.0,3,T12,4.0
AfD,Default,2.0,1.0,4,T12,2.0
Default,AfD,2.0,1.0,4,T12,2.0
Die Linke,SPD,0.0,1.0,0,T12,4.0
SPD,Die Linke,0.0,1.0,0,T12,4.0
Die Linke,SPD,0.0,1.0,1,T12,5.0
SPD,Die Linke,0.0,1.0,1,T12,5.0
Die Linke,SPD,0.0,1.0,2,T12,2.0
SPD,Die Linke,0.0,1.0,2,T12,2.0
Die Linke,SPD,0.0,1.0,3,T12,1.0
SPD,Die Linke,0.0,1.0,3,T12,2.0
Die Linke,SPD,0.0,1.0,4,T12,2.0
SPD,Die Linke,0.0,1.0,4,T12,2.0
Die Linke,SPD,1.0,1.0,0,T12,4.0
SPD,Die Linke,1.0,1.0,0,T12,4.0
Die Linke,SPD,1.0,1.0,1,T12,4.0
SPD,Die Linke,1.0,1.0,1,T12,4.0
Die Linke,SPD,1.0,1.0,2,T12,2.0
SPD,Die Linke,1.0,1.0,2,T12,4.0
Die Linke,SPD,1.0,1.0,3,T12,1.0
SPD,Die Linke,1.0,1.0,3,T12,2.0
Die Linke,SPD,1.0,1.0,4,T12,5.0
SPD,Die Linke,1.0,1.0,4,T12,5.0
Die Linke,SPD,2.0,1.0,0,T12,1.0
SPD,Die Linke,2.0,1.0,0,T12,1.0
Die Linke,SPD,2.0,1.0,1,T12,4.0
SPD,Die Linke,2.0,1.0,1,T12,4.0
Die Linke,SPD,2.0,1.0,2,T12,1.0
SPD,Die Linke,2.0,1.0,2,T12,1.0
Die Linke,SPD,2.0,1.0,3,T12,1.0
SPD,Die Linke,2.0,1.0,3,T12,2.0
Die Linke,SPD,2.0,1.0,4,T12,1.0
SPD,Die Linke,2.0,1.0,4,T12,2.0
SPD,CDU/CSU,0.0,1.0,0,T12,5.0
CDU/CSU,SPD,0.0,1.0,0,T12,4.0
SPD,CDU/CSU,0.0,1.0,1,T12,5.0
CDU/CSU,SPD,0.0,1.0,1,T12,4.0
SPD,CDU/CSU,0.0,1.0,2,T12,4.0
CDU/CSU,SPD,0.0,1.0,2,T12,5.0
SPD,CDU/CSU,0.0,1.0,3,T12,5.0
CDU/CSU,SPD,0.0,1.0,3,T12,5.0
SPD,CDU/CSU,0.0,1.0,4,T12,5.0
CDU/CSU,SPD,0.0,1.0,4,T12,5.0
SPD,CDU/CSU,1.0,1.0,0,T12,5.0
CDU/CSU,SPD,1.0,1.0,0,T12,5.0
SPD,CDU/CSU,1.0,1.0,1,T12,4.0
CDU/CSU,SPD,1.0,1.0,1,T12,4.0
SPD,CDU/CSU,1.0,1.0,2,T12,5.0
CDU/CSU,SPD,1.0,1.0,2,T12,5.0
SPD,CDU/CSU,1.0,1.0,3,T12,5.0
CDU/CSU,SPD,1.0,1.0,3,T12,5.0
SPD,CDU/CSU,1.0,1.0,4,T12,6.0
CDU/CSU,SPD,1.0,1.0,4,T12,5.0
SPD,CDU/CSU,2.0,1.0,0,T12,3.0
CDU/CSU,SPD,2.0,1.0,0,T12,4.0
SPD,CDU/CSU,2.0,1.0,1,T12,2.0
CDU/CSU,SPD,2.0,1.0,1,T12,2.0
SPD,CDU/CSU,2.0,1.0,2,T12,5.0
CDU/CSU,SPD,2.0,1.0,2,T12,5.0
SPD,CDU/CSU,2.0,1.0,3,T12,5.0
CDU/CSU,SPD,2.0,1.0,3,T12,5.0
